RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022
54557,23527,Steward,City,IL,IL,Dixon,Lee County,149953,150150,149383,152442,155455,158936,160697,162930,164414,165923,167987,169519,172142
18773,23527,Joy,City,IL,IL,Davenport-Moline-Rock Island,Mercer County,76605,77253,77481,77877,78115,78277,78474,78433,78311,77960,78785,79678,80790
56047,23568,Harmon,City,IL,IL,Dixon,Lee County,110186,110240,109761,111614,114926,117508,118918,119498,120457,119774,119734,118714,120019
56613,23583,Venedy,City,IL,IL,,Washington County,68631,69415,70077,70892,71964,74213,76285,78322,79224,79907,81031,81729,82273
20299,23602,Saint Francisville,City,IL,IL,,Lawrence County,41394,42164,42235,42609,43365,43767,44167,44289,44526,44997,45872,46830,47960
25630,23640,London Mills,City,IL,IL,Canton,Fulton County,63494,63973,64457,65208,65447,65374,65161,65242,65265,65483,66400,67256,68092
48860,23665,Buckingham,City,IL,IL,Kankakee,Kankakee County,145806,146069,143899,140155,137723,136628,137304,140258,146026,149758,152790,154862,156762
42926,23713,Prairie City,City,IL,IL,Macomb,McDonough County,28095,29071,29764,30348,30539,30830,31206,31311,31208,30917,31026,31254,31680
47467,23713,Royal,City,IL,IL,Champaign-Urbana,Champaign County,145711,146878,147552,148200,149142,151930,153686,156743,158828,161732,163145,164508,165497
26690,23721,Raritan,City,IL,IL,Burlington,Henderson County,54171,53555,53098,54159,56364,58747,59190,59239,59503,59951,61933,63255,65817
18150,23726,Forsyth,City,IL,IL,Decatur,Macon County,236169,237263,238982,241784,244586,247896,250187,252316,254115,256505,259084,261052,264151
45136,23775,Elliott,City,IL,IL,Champaign-Urbana,Ford County,68097,69067,69986,70574,71055,72298,73923,74845,74691,74350,74799,75275,75800
51191,23799,Burlington,City,IL,IL,Chicago-Naperville-Elgin,Kane County,297413,300599,304262,310693,316861,324753,330233,334511,336426,338357,341364,344034,346858
15650,23804,New Holland,City,IL,IL,Lincoln,Logan County,95268,96457,97646,98730,99525,99905,100408,100889,101708,102146,102635,102627,102889
56069,23825,Kampsville,City,IL,IL,St. Louis,Calhoun County,,,72275,73496,73295,74169,74371,75354,76413,77032,77102,76730,76743
51373,23843,Cherry,City,IL,IL,Ottawa-Peru,Bureau County,81705,82925,83863,84929,85801,86559,87390,88234,88807,89142,90056,91220,92566
23434,23875,Alexander,City,IL,IL,Jacksonville,Morgan County,103507,104993,106075,106744,107006,107177,107314,107955,108545,109151,110226,111489,112705
56335,23883,Nokomis,City,IL,IL,,Montgomery County,56172,56913,57447,57774,58088,58392,58864,59351,59741,60020,60570,61179,61712
138372,23898,Florence,City,IL,IL,,Pike County,43301,43446,42802,41525,41537,41443,41291,41145,40970,41187,42060,43149,44863
44920,23898,Detroit,City,IL,IL,,Pike County,51193,51145,50237,49236,49895,50073,50478,50832,51449,51799,52258,52343,53261
51740,23928,Dowell,City,IL,IL,Carbondale-Marion,Jackson County,32707,33302,33874,33841,33565,34179,34925,35915,35490,35686,36076,37161,37159
5348,23946,Jewett,City,IL,IL,Charleston-Mattoon,Cumberland County,73989,74634,75330,76095,76787,77170,78096,79274,79662,80132,80200,80417,80841
53505,23973,Nelson,City,IL,IL,Dixon,Lee County,44204,45176,45851,46323,47169,48332,49008,49818,50434,52003,53946,55195,56283
40487,23973,Raleigh,City,IL,IL,,Saline County,98591,98938,99917,100848,102052,103299,104360,105642,106161,107119,108372,108707,108165
8683,23992,Flat Rock,City,IL,IL,,Crawford County,74239,74458,73493,73939,73355,73685,76250,76477,77521,76832,77454,76361,75483
15348,24002,Fairview,City,IL,IL,Canton,Fulton County,77394,78153,78383,78395,78736,79326,79875,79902,79722,79609,80254,80769,81810
21692,24009,Beason,City,IL,IL,Lincoln,Logan County,98313,99477,100451,100895,101506,102037,103071,103905,104395,104333,104936,105653,107314
30162,24009,Alexis,City,IL,IL,Davenport-Moline-Rock Island,Mercer County,80879,81472,81862,83041,83720,84251,84464,84890,85154,84874,85261,85985,87081
30363,24018,Baylis,City,IL,IL,,Pike County,59749,61028,62391,63493,63583,63058,63028,63060,63225,63227,63929,64908,65348
17833,24018,Dundas,City,IL,IL,,Richland County,112183,112553,112610,113557,114894,115756,117281,118357,120588,121646,123706,123618,123408
50460,24035,Energy,City,IL,IL,Carbondale-Marion,Williamson County,108422,110118,111201,111940,113055,114122,115186,115874,116401,116912,117871,119315,120976
26867,24059,Royal Lakes,City,IL,IL,St. Louis,Macoupin County,52969,53127,52551,51999,51408,52662,53499,54819,53889,52733,51924,52153,53469
15195,24166,Hillview,City,IL,IL,,Greene County,125630,129449,135705,136186,135588,129769,127144,122949,122586,121824,119573,118605,118985
45633,24208,Hammond,City,IL,IL,Champaign-Urbana,Piatt County,94500,95565,96203,96807,97594,98686,99907,101085,101479,101623,102403,103553,104984
13583,24208,Rosamond,City,IL,IL,Taylorville,Christian County,121131,123569,126339,128575,129886,130384,131492,132253,132880,133276,134928,137681,140931
29792,24208,Broadlands,City,IL,IL,Champaign-Urbana,Champaign County,118188,120749,123331,124500,126110,128046,130077,131429,132149,132142,131465,131427,131174
37626,24225,Brussels,City,IL,IL,St. Louis,Calhoun County,,,,,,,,,146070,146506,148708,149561,150442
42585,24279,Macedonia,City,IL,IL,,Franklin County,98372,99551,99596,102112,102976,103993,102913,101319,101093,100276,102768,104682,107493
9311,24289,Verona,City,IL,IL,Chicago-Naperville-Elgin,Grundy County,218842,220486,221738,223648,225748,234705,244760,254727,255589,251275,247618,245854,251020
31425,24289,Elsah,City,IL,IL,St. Louis,Jersey County,130851,131968,132460,132831,132750,132977,133640,134084,134650,134909,136721,138192,140033
14388,24299,Victoria,City,IL,IL,Galesburg,Knox County,69401,69847,70143,70541,71462,72216,72842,73014,72764,72608,72825,73390,74040
11216,24393,East Galesburg,City,IL,IL,Galesburg,Knox County,86056,87151,87913,88641,89418,90164,90918,91592,91795,91820,92474,93493,94853
4283,24410,Curran,City,IL,IL,Springfield,Sangamon County,109674,109800,110679,111164,111381,111292,110989,111923,112018,113476,114092,114599,113699
23520,24410,Armstrong,City,IL,IL,Danville,Vermilion County,93143,95919,98828,100046,101412,102412,103848,105140,106328,107122,108470,108989,110154
28692,24452,Laura,City,IL,IL,Peoria,Peoria County,96425,96150,95498,96095,97226,99032,100011,100061,100668,101496,102155,101858,102015
13088,24461,Oconee,City,IL,IL,,Shelby County,100212,100437,100998,101709,103023,104171,105362,105708,105992,106353,107533,108670,109982
22393,24461,McNabb,City,IL,IL,Ottawa-Peru,Putnam County,100820,101548,102543,102840,102980,103554,104741,105633,105564,105651,106000,107264,108466
11827,24469,Harvel,City,IL,IL,,Montgomery County,71598,72456,72978,73886,74524,75273,75831,76463,76776,77120,78259,79596,80836
54747,24487,Trout Valley,City,IL,IL,Chicago-Naperville-Elgin,McHenry County,373267,376992,382813,386795,393221,397622,403849,408330,412461,416006,418767,425438,432075
56233,24508,New Canton,City,IL,IL,,Pike County,47725,48065,48240,47982,47798,47749,48055,48323,48603,48749,49264,49614,50178
31587,24534,Forest City,City,IL,IL,,Mason County,54549,54952,55275,55790,56722,57487,58412,58496,58313,57716,58025,59176,60082
4352,24539,Depue,City,IL,IL,Ottawa-Peru,Bureau County,38612,39252,39869,41171,42078,42727,43115,43276,43423,43770,44475,44992,45487
28878,24562,Ludlow,City,IL,IL,Champaign-Urbana,Champaign County,105891,108197,108386,109714,110336,111382,112428,114801,117016,119256,121126,122199,123519
40111,24572,Oakford,City,IL,IL,Springfield,Menard County,142454,141242,139704,138577,137394,136979,137141,139301,140913,142762,144800,147167,149049
11302,24582,Ellery,City,IL,IL,,Edwards County,88806,87935,87650,87297,88744,88335,89455,89852,90703,90366,89462,90143,92917
5682,24611,Lomax,City,IL,IL,Burlington,Henderson County,72662,73077,73355,72931,72946,72718,73424,73654,73785,73351,73651,74021,74972
36268,24653,Zeigler,City,IL,IL,,Franklin County,40089,40751,41065,41985,42316,42507,42140,42254,42539,42976,43503,44182,44750
9411,24661,Wapella,City,IL,IL,Bloomington,Dewitt County,108903,110261,111101,111843,112643,113574,114456,115494,116227,116949,118243,119615,120989
3403,24682,Andalusia,City,IL,IL,Davenport-Moline-Rock Island,Rock Island County,147072,148184,147497,146943,147987,150791,153653,155437,158080,160738,164017,164813,165473
9293,24690,Winslow,City,IL,IL,Freeport,Stephenson County,48652,49363,49749,50178,51062,52350,53076,53576,53393,53833,54118,54772,55610
8909,24722,Roberts,City,IL,IL,Champaign-Urbana,Ford County,55922,56226,56150,56513,56748,56918,57183,57531,57468,57462,57532,58074,58561
25156,24722,Holiday Hills,City,IL,IL,Chicago-Naperville-Elgin,McHenry County,183714,185818,188494,191151,195878,199433,202356,205163,206961,209079,210246,215067,220196
40391,24737,Pomona,City,IL,IL,Carbondale-Marion,Jackson County,120546,124191,125991,127722,127998,128716,127690,128822,129405,130501,132063,132791,133974
44852,24737,Dana,City,IL,IL,Ottawa-Peru,La Salle County,100623,96191,91811,91678,94219,98517,101656,103259,104119,105111,105864,108097,111019
42098,24744,Calhoun,City,IL,IL,,Richland County,98508,98762,98347,99096,99953,101585,103482,106141,107645,108090,108848,108916,109622
45423,24761,Gerlaw,City,IL,IL,,Warren County,103814,105203,106014,107343,108767,111007,112883,114108,114061,113841,114663,115947,117478
56963,24761,South Roxana,City,IL,IL,St. Louis,Madison County,70155,72879,75385,76454,76184,75019,75026,74835,75427,76017,76769,77396,78258
137931,24814,Coyne Center,City,IL,IL,Davenport-Moline-Rock Island,Rock Island County,138139,139659,141167,142340,143086,144297,146682,149176,152097,154002,156376,157605,158867
44169,24827,Biggsville,City,IL,IL,Burlington,Henderson County,98208,99629,101270,104831,107831,110841,111398,111934,112022,112629,113730,114951,116124
20088,24874,Radom,City,IL,IL,,Washington County,46711,47644,48162,47694,47440,46803,47101,46955,46866,46353,46264,46510,46789
56741,24884,Shobonier,City,IL,IL,,Fayette County,95061,96315,97811,97994,98159,98536,100416,101854,101988,101238,101439,102506,103909
46274,24910,Livingston,City,IL,IL,St. Louis,Madison County,74119,76042,78561,80662,80189,79040,78710,78925,79806,79926,80972,81479,82657
50671,24910,Aledo,City,IL,IL,Davenport-Moline-Rock Island,Mercer County,95293,96493,97372,98321,99196,100000,100718,101477,102183,102514,103599,104438,105774
51109,24920,Braceville,City,IL,IL,Chicago-Naperville-Elgin,Grundy County,146773,148792,150480,152138,153664,157816,162077,167079,168999,166200,163136,159962,161922
37881,24934,Cisco,City,IL,IL,Champaign-Urbana,Piatt County,130070,131156,132052,131890,132306,133195,134898,136768,138754,140312,142211,143257,144779
34693,24961,Waynesville,City,IL,IL,Bloomington,Dewitt County,70595,71648,72250,73064,73828,74512,74975,75421,75667,75918,76774,77966,78960
28681,24996,Graymont,City,IL,IL,Pontiac,Livingston County,158714,160654,162221,163674,164880,166234,168161,170593,172253,172879,173994,175087,176945
27468,24996,Trilla,City,IL,IL,Charleston-Mattoon,Coles County,75973,76596,77567,77945,78812,79909,81344,81966,82402,82814,83608,84590,85640
44343,24996,Browns,City,IL,IL,,Edwards County,55393,56099,56768,57423,57649,57475,57668,58296,59011,59301,59649,60152,61045
38006,25012,Cooksville,City,IL,IL,Bloomington,McLean County,148971,150328,150768,151620,154240,158169,160795,161033,161680,162578,164486,165842,168108
11090,25012,Dennison,City,IL,IL,,Clark County,107732,108484,108810,109770,111158,112757,114094,115268,116988,118233,120245,121488,123534
16872,25020,Baldwin,City,IL,IL,,Randolph County,80470,81003,81564,82510,83579,84525,85267,86199,86992,87337,88313,89295,90607
10924,25028,Compton,City,IL,IL,Dixon,Lee County,102138,102659,102721,104582,106567,108900,109541,110341,110946,111766,113191,113892,115555
28366,25059,Cabery,City,IL,IL,Champaign-Urbana,Ford County,105148,107204,108722,109988,110433,110785,111183,112189,113571,115300,116608,117215,117190
43624,25059,Glenarm,City,IL,IL,Springfield,Sangamon County,195164,194202,194860,196368,198738,199439,201428,203309,206467,206167,206218,205567,207179
39216,25116,Kempton,City,IL,IL,Champaign-Urbana,Ford County,76413,76322,76758,76780,77942,78267,78641,79312,79742,80187,80486,80793,81444
43247,25143,Smithfield,City,IL,IL,Canton,Fulton County,62954,63370,63974,64850,64438,64379,64280,65848,66554,67040,67455,67980,68142
47691,25184,Sibley,City,IL,IL,Champaign-Urbana,Ford County,88943,89933,89683,89041,89320,89795,90085,90657,90833,91073,91773,92405,93438
7813,25224,Weldon,City,IL,IL,Bloomington,Dewitt County,76053,76668,76779,76865,77340,77977,78963,79644,80079,79851,80230,80591,81474
35964,25271,Rockport,City,IL,IL,,Pike County,68636,68625,68287,67269,66933,66489,67039,67574,67991,67907,68480,69366,70019
19896,25438,Penfield,City,IL,IL,Champaign-Urbana,Champaign County,114280,116325,116320,116497,117989,121376,125317,127971,129183,129976,130248,130619,131637
38391,25470,Emington,City,IL,IL,Pontiac,Livingston County,112095,113637,114733,115994,117239,118469,119748,119822,119486,118659,119465,120608,122372
7874,25470,West York,City,IL,IL,,Crawford County,112519,114826,116377,118388,119566,120780,121792,123224,124567,125395,126814,127851,129019
26005,25520,Mount Auburn,City,IL,IL,Taylorville,Christian County,86423,87266,87933,88128,88737,89671,90882,92011,92691,93375,94455,95816,97420
7220,25540,Springerton,City,IL,IL,,White County,57607,57842,58641,59494,59938,59970,59812,60281,60782,61027,60644,60456,60541
21150,25580,Wamac,City,IL,IL,Centralia,Marion County,33014,33428,33728,33942,34204,34222,34098,33794,33878,34124,34650,35056,35644
43718,25614,Pearl,City,IL,IL,,Pike County,73322,73843,74775,75556,76864,77365,79544,80666,81882,81811,83068,84124,86771
26920,25643,Saint Peter,City,IL,IL,,Fayette County,70384,71389,71783,72158,72632,73159,73786,74097,74293,74741,75786,77128,78417
138016,25650,De Witt,City,IL,IL,Bloomington,Dewitt County,144073,145488,146252,147328,148905,150334,151380,152476,153443,154392,156015,157786,159612
29045,25696,New Milford,City,IL,IL,Rockford,Winnebago County,153419,154618,157579,160789,163846,165884,167277,167941,169148,170865,173000,174862,179873
10142,25705,Annapolis,City,IL,IL,,Crawford County,89120,91233,92797,94731,95786,97220,99758,101213,103191,103669,105273,105714,106266
8940,25761,Marietta,City,IL,IL,Canton,Fulton County,47361,48913,49168,49803,50273,50151,50749,50670,51572,51246,52249,53045,54545
139120,25778,Lakewood,City,IL,IL,,Shelby County,116292,116771,117597,119484,121398,123037,124101,124901,125427,126773,128480,130459,131340
6995,25788,Seaton,City,IL,IL,Davenport-Moline-Rock Island,Mercer County,83178,84493,85209,86550,86880,86718,86645,86770,87135,86965,87993,89232,90690
16163,25881,Smithshire,City,IL,IL,,Warren County,78185,79340,80828,84045,86820,89337,89802,90020,90023,90512,91671,92567,93380
28004,25881,Wolf Lake,City,IL,IL,,Union County,56971,58385,58534,58892,60557,61948,62109,60968,60386,61241,62953,64091,65111
7754,25894,Walsh,City,IL,IL,,Randolph County,123299,124808,126217,126057,126483,127266,130365,131293,131115,130832,132767,135009,137068
33912,25894,Secor,City,IL,IL,Peoria,Woodford County,132236,133486,134863,136226,137804,139250,140691,140958,140659,140566,141884,143425,145035
10013,25908,Baileyville,City,IL,IL,Rochelle,Ogle County,97940,99138,100503,102085,103480,105531,107798,109892,111593,113209,115907,118187,119658
29018,25908,New Haven,City,IL,IL,,Gallatin County,78079,78369,78883,80195,80209,80616,79875,79169,77541,77939,79345,81098,82879
20727,26013,Sutter,City,IL,IL,Fort Madison-Keokuk,Hancock County,112850,114393,115114,116233,117609,118662,118954,118776,118716,119417,120496,123201,125583
18872,26013,La Fayette,City,IL,IL,Peoria,Stark County,80971,81979,82550,83176,84092,84775,85126,85121,85003,85162,85739,86350,87385
18355,26022,Grand Tower,City,IL,IL,Carbondale-Marion,Jackson County,25164,25643,26027,25842,25622,25811,25988,26470,26135,26153,25968,26256,26315
8497,26022,Ellisville,City,IL,IL,Canton,Fulton County,74737,76502,77019,77221,77003,77461,78586,79451,79897,79803,80535,81496,82442
52497,26034,Hettick,City,IL,IL,St. Louis,Macoupin County,88794,90589,92400,93046,95733,98508,100753,101802,105083,108871,113261,115099,117025
8992,26053,Mc Connell,City,IL,IL,Freeport,Stephenson County,98217,99562,100268,100991,101559,102329,103381,104597,105491,106201,106964,107669,108550
4608,26087,Esmond,City,IL,IL,Chicago-Naperville-Elgin,DeKalb County,157681,161133,165167,168196,169765,171652,175772,179374,184549,187893,191390,193915,196326
29322,26087,Strawn,City,IL,IL,Pontiac,Livingston County,108431,109666,110197,110948,112212,113436,114809,115426,116168,116929,118228,119326,120259
31920,26126,Hamburg,City,IL,IL,St. Louis,Calhoun County,,,74128,74361,74637,74766,74323,75852,77691,78163,76002,73624,72840
40685,26139,Saint Augustine,City,IL,IL,Galesburg,Knox County,67398,68423,69394,70235,71110,71385,71698,71863,72084,72483,73112,73872,74676
51868,26262,Eldred,City,IL,IL,,Greene County,82463,84792,87964,88655,87493,84223,82492,80483,80224,79165,78976,79264,80580
5142,26276,Herscher,City,IL,IL,Kankakee,Kankakee County,166536,166059,165608,166510,170087,173992,177582,180610,183267,185427,188127,191027,193946
37051,26294,Adair,City,IL,IL,Macomb,McDonough County,69273,69913,70277,70833,71281,71840,72343,72764,72878,72999,73849,74526,75348
16226,26341,Spaulding,City,IL,IL,Springfield,Sangamon County,195844,196848,197853,198706,200335,202767,205377,208516,210807,212575,214221,215776,218416
10108,26406,Alvin,City,IL,IL,Danville,Vermilion County,84738,85985,86530,86679,86939,87568,89153,89680,91759,94523,98654,100176,101488
